timestamp,open,high,low,close,volume
2026-06-11 04:00:00,730.03,731.57,727.53,729.05,35947
2026-06-11 04:05:00,728.74,731.55,727.62,731.48,23915
2026-06-11 04:10:00,731.47,731.73,731.4,731.4,2674
2026-06-11 04:15:00,731.46,731.46,731.18,731.45,6044
2026-06-11 04:20:00,731.1,731.47,730.96,731.47,4464
2026-06-11 04:25:00,731.41,731.6,731.3,731.3,2965
2026-06-11 04:30:00,731.16,731.5004,731.16,731.5004,2618
2026-06-11 04:35:00,731.62,731.72,731.45,731.56,3511
2026-06-11 04:40:00,731.6,731.6,731.44,731.47,3401
2026-06-11 04:45:00,731.52,731.6,731.43,731.52,3548
2026-06-11 04:50:00,731.4,731.67,731.29,731.29,4307
2026-06-11 04:55:00,731.44,731.69,731.43,731.656,2527
2026-06-11 05:00:00,731.59,731.73,731.54,731.59,5510
2026-06-11 05:05:00,731.66,731.66,731.29,731.29,1718
2026-06-11 05:10:00,731.39,731.39,731.13,731.32,4359
2026-06-11 05:15:00,731.25,731.61,731.2,731.5233,6216
2026-06-11 05:20:00,731.48,731.48,731.17,731.28,3375
2026-06-11 05:25:00,731.28,731.4,731.21,731.4,1809
2026-06-11 05:30:00,731.2713,731.37,731.2041,731.37,2028
2026-06-11 05:35:00,731.37,731.45,731.24,731.45,1067
2026-06-11 05:40:00,731.43,731.59,731.43,731.56,1291
2026-06-11 05:45:00,731.69,731.83,731.39,731.497,1764
2026-06-11 05:50:00,731.6,731.6,731.43,731.43,768
2026-06-11 05:55:00,731.62,731.74,731.33,731.33,928
2026-06-11 06:00:00,731.43,731.7,731.14,731.14,4750
2026-06-11 06:05:00,731.36,731.38,731.27,731.32,3290
2026-06-11 06:10:00,731.12,731.3,731.0501,731.25,1800
2026-06-11 06:15:00,731.25,731.25,731,731.02,2477
2026-06-11 06:20:00,731.12,731.29,731.12,731.29,718
2026-06-11 06:25:00,731.3,731.3,730.82,730.82,9280
2026-06-11 06:30:00,730.96,731.34,730.96,731.34,8798
2026-06-11 06:35:00,731.34,731.34,731.12,731.17,4692
2026-06-11 06:40:00,731.16,731.2,731.16,731.19,403
2026-06-11 06:45:00,731.09,731.14,731.02,731.12,3576
2026-06-11 06:50:00,731.09,731.36,731.09,731.16,2773
2026-06-11 06:55:00,731.18,731.2,730.81,730.81,13505
2026-06-11 07:00:00,730.83,730.909,730.47,730.51,33927
2026-06-11 07:05:00,730.48,730.56,729.7,729.72,80579
2026-06-11 07:10:00,729.835,730.23,729.835,730.2,25464
2026-06-11 07:15:00,730.16,730.28,730.02,730.14,36212
2026-06-11 07:20:00,730.1,730.19,729.9319,729.99,10013
2026-06-11 07:25:00,729.9,730.51,729.73,730.22,22919
2026-06-11 07:30:00,730.28,731.19,730.28,730.79,38429
2026-06-11 07:35:00,730.81,731.2,730.62,730.7475,37344
2026-06-11 07:40:00,730.75,731.02,730.52,730.93,5549
2026-06-11 07:45:00,730.89,731.1,730.89,730.97,26651
2026-06-11 07:50:00,730.89,731.19,730.7,731.1524,3216
2026-06-11 07:55:00,731.13,731.33,731.04,731.2397,19119
2026-06-11 08:00:00,731.2346,731.6,731.12,731.34,20783
2026-06-11 08:05:00,731.31,731.38,730.85,731.26,27487
2026-06-11 08:10:00,731.1,731.16,730.98,731.07,5092
2026-06-11 08:15:00,731.09,731.1,730.59,730.66,14640
2026-06-11 08:20:00,730.61,730.71,727.5,728.84,462393
2026-06-11 08:25:00,728.85,729.59,728.29,728.52,164393
2026-06-11 08:30:00,729.07,729.6,726.82,727.66,226620
2026-06-11 08:35:00,727.6205,728.28,727.34,728.18,105254
2026-06-11 08:40:00,728.06,729.07,727.68,728.41,100389
2026-06-11 08:45:00,728.38,729.43,725.5573,729.18,106889
2026-06-11 08:50:00,729.22,729.5933,729.03,729.31,37713
2026-06-11 08:55:00,729.32,729.89,729.15,729.6,81899
2026-06-11 09:00:00,729.65,729.65,728.88,729.2788,55661
2026-06-11 09:05:00,729.22,729.22,728.45,728.7,23241
2026-06-11 09:10:00,728.71,729.11,728.58,728.86,30248
2026-06-11 09:15:00,728.8,729,728.6809,728.89,30425
2026-06-11 09:20:00,728.87,729.1588,728.71,728.9378,11548
2026-06-11 09:25:00,728.97,729.06,728.72,728.83,54358
2026-06-11 09:30:00,728.77,729.09,727.0825,727.28,1829981
2026-06-11 09:35:00,727.29,728.3,726.79,727.225,701118
2026-06-11 09:40:00,727.26,727.68,726.35,727.17,470568
2026-06-11 09:45:00,727.17,729.79,726.77,728.6,1177473
2026-06-11 09:50:00,728.62,731.55,728.62,731.04,1046223
2026-06-11 09:55:00,731.01,731.56,729.42,729.73,671488
2026-06-11 10:00:00,729.75,731.575,729.53,731.07,528767
2026-06-11 10:05:00,731.05,731.05,729.74,730.065,497669
2026-06-11 10:10:00,730.05,730.1999,727.76,727.83,738603
2026-06-11 10:15:00,727.84,728.47,726.95,727.09,548262
2026-06-11 10:20:00,727.085,729.66,726.97,729.16,633610
2026-06-11 10:25:00,729.13,729.755,727.68,728.815,399043
2026-06-11 10:30:00,728.845,729.34,727.68,728.33,350194
2026-06-11 10:35:00,728.19,730.07,728.12,729.13,438472
2026-06-11 10:40:00,729.14,729.8792,728.54,728.56,417784
2026-06-11 10:45:00,728.57,728.99,727.82,728.17,408480
2026-06-11 10:50:00,728.1,728.24,727.09,727.355,361237
2026-06-11 10:55:00,727.3536,727.3536,725.11,725.6,773336
2026-06-11 11:00:00,725.57,726.33,724.405,725.94,1004314
2026-06-11 11:05:00,725.96,727.35,725.325,726.66,618444
2026-06-11 11:10:00,726.68,727.88,726.53,727.38,426720
2026-06-11 11:15:00,727.37,728.44,726.72,727.33,391593
2026-06-11 11:20:00,727.35,728.78,727.18,728.25,422333
2026-06-11 11:25:00,728.28,728.64,727.18,727.18,310079
2026-06-11 11:30:00,727.18,727.85,726.73,727.53,313864
2026-06-11 11:35:00,727.53,728.95,727.41,728.46,451637
2026-06-11 11:40:00,728.49,729.46,727.45,727.86,550543
2026-06-11 11:45:00,727.89,728.46,727.33,727.76,363139
2026-06-11 11:50:00,727.75,727.81,727.01,727.27,289238
2026-06-11 11:55:00,727.28,728.38,726.84,728.1,421489
2026-06-11 12:00:00,728.08,729.03,727.57,728,273952
2026-06-11 12:05:00,728.01,729.243,727.73,729.0396,253646
2026-06-11 12:10:00,728.98,730.15,728.85,729.885,349428
2026-06-11 12:15:00,729.95,730.31,729.35,729.765,402989
2026-06-11 12:20:00,729.8,730.01,728.52,728.57,427663
2026-06-11 12:25:00,728.58,728.79,727.81,727.88,496929
2026-06-11 12:30:00,727.88,729.95,727.43,729.37,681944
2026-06-11 12:35:00,729.29,729.9,728.54,728.7599,455521
2026-06-11 12:40:00,728.75,728.91,728.33,728.63,209427
2026-06-11 12:45:00,728.6,728.94,728.12,728.305,342713
2026-06-11 12:50:00,728.31,728.395,727.08,727.155,342104
2026-06-11 12:55:00,727.16,727.28,726.5,726.5201,343415
2026-06-11 13:00:00,726.54,727.23,725.57,725.88,524191
2026-06-11 13:05:00,725.88,726.91,725.79,726.79,533841
2026-06-11 13:10:00,726.79,727.26,726.17,726.3499,521344
2026-06-11 13:15:00,726.3,726.63,725.41,725.7,445707
2026-06-11 13:20:00,725.67,726.23,725.26,726.065,392011
2026-06-11 13:25:00,726.05,732.68,725.94,732.52,2188438
2026-06-11 13:30:00,732.54,735.08,732.21,734.249,2754103
2026-06-11 13:35:00,734.23,734.6,733.22,734.265,1155294
2026-06-11 13:40:00,734.27,736.62,733.87,736.21,1187135
2026-06-11 13:45:00,736.275,736.57,734.55,734.84,985232
2026-06-11 13:50:00,734.84,734.91,733.41,734.36,958036
2026-06-11 13:55:00,734.33,735.3,733.76,734.95,764532
2026-06-11 14:00:00,734.91,735.63,732.79,733.29,1170323
2026-06-11 14:05:00,733.29,733.94,732.57,733.24,689266
2026-06-11 14:10:00,733.21,734.32,733.11,734.31,478394
2026-06-11 14:15:00,734.3,735.77,734.13,735.57,707141
2026-06-11 14:20:00,735.56,735.56,733.8,734.53,950267
2026-06-11 14:25:00,734.53,734.96,734.28,734.52,350888
2026-06-11 14:30:00,734.55,735.4,734.32,734.56,470924
2026-06-11 14:35:00,734.54,734.97,734.08,734.3,627970
2026-06-11 14:40:00,734.28,735.1,734.05,734.92,390742
2026-06-11 14:45:00,734.92,735.92,734.8,735.81,520691
2026-06-11 14:50:00,735.81,736.31,735.68,735.73,457031
2026-06-11 14:55:00,735.725,735.95,735.17,735.755,468680
2026-06-11 15:00:00,735.74,736.66,735.71,736.34,502024
2026-06-11 15:05:00,736.35,736.48,735.26,736.16,635277
2026-06-11 15:10:00,736.15,737.25,736.07,736.95,1032053
2026-06-11 15:15:00,736.96,737.43,736.72,737.37,882482
2026-06-11 15:20:00,737.37,737.63,737.09,737.32,640651
2026-06-11 15:25:00,737.33,738.24,737.17,737.92,1031289
2026-06-11 15:30:00,737.93,739.83,737.9,739.6399,1861444
2026-06-11 15:35:00,739.64,740,738.79,738.93,1600953
2026-06-11 15:40:00,738.935,739.88,738.65,739.405,1063268
2026-06-11 15:45:00,739.4,739.4,737.93,737.985,1512974
2026-06-11 15:50:00,737.99,738.57,737.32,738.31,1504214
2026-06-11 15:55:00,738.29,738.52,737.52,737.64,4189299
2026-06-11 16:00:00,737.6425,738.35,737.19,737.86,2851287
2026-06-11 16:05:00,738.09,738.68,738.03,738.44,219075
