timestamp,open,high,low,close,volume
2026-06-11 04:00:00,730.03,731.25,728.42,731.19,6120
2026-06-11 04:01:00,731.18,731.2,728.3,731.2,4145
2026-06-11 04:02:00,731.2,731.45,731.19,731.35,6759
2026-06-11 04:03:00,731.3501,731.57,728.16,728.8,7678
2026-06-11 04:04:00,728.88,731.31,727.53,729.05,11245
2026-06-11 04:05:00,728.74,731.09,727.9,730.94,15740
2026-06-11 04:06:00,728.71,731.13,727.62,730.99,3094
2026-06-11 04:07:00,731.16,731.25,729.36,731.25,572
2026-06-11 04:08:00,731.15,731.25,731.15,731.24,423
2026-06-11 04:09:00,731.4,731.55,731.38,731.48,4086
2026-06-11 04:10:00,731.47,731.49,731.43,731.47,205
2026-06-11 04:11:00,731.43,731.5,731.43,731.5,181
2026-06-11 04:12:00,731.5,731.61,731.5,731.59,760
2026-06-11 04:13:00,731.67,731.73,731.55,731.57,1026
2026-06-11 04:14:00,731.58,731.58,731.4,731.4,502
2026-06-11 04:15:00,731.46,731.46,731.44,731.44,960
2026-06-11 04:16:00,731.31,731.31,731.18,731.18,3086
2026-06-11 04:17:00,731.19,731.39,731.19,731.28,1398
2026-06-11 04:18:00,731.28,731.45,731.28,731.45,600
2026-06-11 04:20:00,731.1,731.1,730.96,731.06,1905
2026-06-11 04:21:00,731.11,731.2,731.07,731.07,332
2026-06-11 04:22:00,731.15,731.2,731.15,731.2,1795
2026-06-11 04:23:00,731.45,731.45,731.45,731.45,60
2026-06-11 04:24:00,731.45,731.47,731.45,731.47,372
2026-06-11 04:25:00,731.41,731.48,731.41,731.48,86
2026-06-11 04:26:00,731.6,731.6,731.6,731.6,388
2026-06-11 04:27:00,731.58,731.58,731.5,731.5,2130
2026-06-11 04:28:00,731.39,731.39,731.3,731.3,361
2026-06-11 04:30:00,731.16,731.26,731.16,731.26,120
2026-06-11 04:31:00,731.26,731.33,731.26,731.33,221
2026-06-11 04:32:00,731.29,731.29,731.25,731.29,723
2026-06-11 04:33:00,731.28,731.45,731.28,731.4,641
2026-06-11 04:34:00,731.48,731.5004,731.45,731.5004,913
2026-06-11 04:36:00,731.62,731.72,731.62,731.72,554
2026-06-11 04:37:00,731.63,731.64,731.56,731.57,2067
