timestamp,open,high,low,close,volume
2026-06-11 04:00:00,730.03,731.73,727.53,731.3,76009
2026-06-11 04:30:00,731.16,731.72,731.16,731.656,19912
2026-06-11 05:00:00,731.59,731.73,731.13,731.4,22987
2026-06-11 05:30:00,731.2713,731.83,731.2041,731.33,7846
2026-06-11 06:00:00,731.43,731.7,730.82,730.82,22315
2026-06-11 06:30:00,730.96,731.36,730.81,730.81,33747
2026-06-11 07:00:00,730.83,730.909,729.7,730.22,209114
2026-06-11 07:30:00,730.28,731.33,730.28,731.2397,130308
2026-06-11 08:00:00,731.2346,731.6,727.5,728.52,694788
2026-06-11 08:30:00,729.07,729.89,725.5573,729.6,658764
2026-06-11 09:00:00,729.65,729.65,728.45,728.83,205481
2026-06-11 09:30:00,728.77,731.56,726.35,729.73,5896851
2026-06-11 10:00:00,729.75,731.575,726.95,728.815,3345954
2026-06-11 10:30:00,728.845,730.07,725.11,725.6,2749503
2026-06-11 11:00:00,725.57,728.78,724.405,727.18,3173483
2026-06-11 11:30:00,727.18,729.46,726.73,728.1,2389910
2026-06-11 12:00:00,728.08,730.31,727.57,727.88,2204607
2026-06-11 12:30:00,727.88,729.95,726.5,726.5201,2375124
2026-06-11 13:00:00,726.54,732.68,725.26,732.52,4605532
2026-06-11 13:30:00,732.54,736.62,732.21,734.95,7804332
2026-06-11 14:00:00,734.91,735.77,732.57,734.52,4346279
2026-06-11 14:30:00,734.55,736.31,734.05,735.755,2936038
2026-06-11 15:00:00,735.74,738.24,735.26,737.92,4723776
2026-06-11 15:30:00,737.93,740,737.32,737.64,11732152
2026-06-11 16:00:00,737.6425,739,735.8833,738.25,3696622
2026-06-11 16:30:00,738.25,738.49,737.352,737.9956,304383
2026-06-11 17:00:00,737.97,738.21,737.77,737.82,90293
2026-06-11 17:30:00,738.04,738.09,737.76,737.85,32034
2026-06-11 18:00:00,737.86,739.58,737.85,739.1392,125173
2026-06-11 18:30:00,739,739.53,738.9,739.16,42498
2026-06-11 19:00:00,739.2,739.2528,738.37,738.68,34564
2026-06-11 19:30:00,738.78,739.72,738.76,739.48,40463
2026-06-12 04:00:00,736.33,741.13,735.95,740.45,156132
2026-06-12 04:30:00,740.55,740.74,739.2,740.05,18900
2026-06-12 05:00:00,740.06,742.11,740.06,742,52499
